sample_id,split,label,score_mean,score_t0.3,score_t0.5,score_t0.7,score_t0.9,z_t0.3,z_t0.5,z_t0.7,z_t0.9,z_overall
Hkui6PJboFg_001217_ood,ood,anomaly,0.1462181508541107,0.2516638338565826,0.1569444835186004,0.1040014997124672,0.0722627788782119,-0.7094846115897928,-0.6826198944541226,-0.7004895787685512,-0.7221870930231016,-0.7178660184550668
krPRThe7R4g_003203_ood,ood,anomaly,0.1997904926538467,0.3054247200489044,0.1982962787151336,0.1589033752679824,0.1365375816822052,-0.2352716058605312,-0.2359646128646986,0.0451640424248153,0.2620664887281194,-0.0831669037576996
4wKjxDXnmYs_005030_ood,ood,anomaly,0.315168023109436,0.4689216613769531,0.3551907837390899,0.2488274276256561,0.1877321749925613,1.2068991146397556,1.4587081090388856,1.2664737808340254,1.046020069817668,1.2837701009728246
a_VxrUq9PmA_005252_ood,ood,anomaly,0.0728655532002449,0.1317471265792846,0.077241450548172,0.0498030968010425,0.0326705463230609,-1.7672436297669365,-1.543520381742336,-1.43658893757709,-1.3284712821908295,-1.586912008001303
fWJbp43k644_005053_ood,ood,anomaly,0.1894722580909729,0.3123261630535126,0.1952225714921951,0.1330939531326294,0.1172463372349739,-0.1743954882426665,-0.2691648054720596,-0.3053684099077888,-0.033344397269124,-0.2054123409046726
fb5i7JlmJdg_004952_ood,ood,anomaly,0.3663696646690368,0.5031726956367493,0.3842690587043762,0.3140535950660705,0.2639833092689514,1.5090199883093118,1.772792782534355,2.1523474865388588,2.2136697357839323,1.8903823093846417
zRZ9PJguIfE_004095_ood,ood,anomaly,0.1875777840614318,0.3112751245498657,0.1922177821397781,0.1284841150045395,0.1183340921998024,-0.1836664687501036,-0.3016205919244271,-0.3679772453718841,-0.0166873765783718,-0.2278571500911326
gZbGLa253Ak_004311_ood,ood,anomaly,0.3535755276679992,0.4862556457519531,0.3806603550910949,0.2989450693130493,0.2484410852193832,1.3597983953980182,1.7338139057793729,1.947149998754641,1.975668388104697,1.738803581349359
GLZENQ5lzGA_000148_ood,ood,anomaly,0.5590049028396606,0.5848560333251953,0.5329543352127075,0.5471744537353516,0.5710346102714539,2.2295308248432617,3.378794740403351,5.318494556809475,6.915610925937363,4.1726311530783455
88LcRU7uEFE_005516_ood,ood,anomaly,0.2883323132991791,0.4099014699459076,0.2939094007015228,0.2364779561758041,0.2130404114723205,0.6862949289663842,0.7967863407880934,1.098748579950953,1.4335704210645224,0.9658336306479556
qzMjfBx1KI0_003899_ood,ood,anomaly,0.303277850151062,0.4169780611991882,0.3371369540691376,0.2653408646583557,0.1936555653810501,0.7487159909356876,1.2637023460079229,1.4907521683607,1.1367261933939607,1.1429011003513936
LfKfK4I5RPE_001779_ood,ood,anomaly,0.2009946703910827,0.3379054069519043,0.2210465669631958,0.1416788697242736,0.1033478453755378,0.0512334214063456,0.0097692508136232,-0.1887717712787564,-0.2461749280030163,-0.0689003901410458
bFGmOp9H3MA_000686_ood,ood,anomaly,0.5397012829780579,0.5842485427856445,0.5087960362434387,0.4873742163181305,0.5783863663673401,2.2241722838087647,3.1178524577876527,4.506313495102657,7.028189914185739,3.943931230226099
7uTMZ5-aWKA_004187_ood,ood,anomaly,0.2871595025062561,0.4395106732845306,0.3160705864429474,0.2182804942131042,0.1747762411832809,0.9474712284460356,1.0361571011298685,0.851598491329752,0.8476231288639459,0.9519387373696596
Zpo0kwg1XEQ_001299_ood,ood,anomaly,0.1846233308315277,0.3164929449558258,0.1921407580375671,0.1288913041353225,0.1009682565927505,-0.1376412174323678,-0.3024525563385164,-0.3624469780211466,-0.2826140718102055,-0.2628600785881681
6E2N9ld0eHg_001813_ood,ood,anomaly,0.2854849100112915,0.3548682630062103,0.2839767336845398,0.2374072670936584,0.2656874656677246,0.2008590605092612,0.6895001114401478,1.1113700804753184,2.239765841352265,0.9320989779280046
bI9JzQSrEGo_005086_ood,ood,anomaly,0.2300637066364288,0.3476913273334503,0.2312442511320114,0.1748995184898376,0.1664197742938995,0.1375528823869378,0.1199180236137993,0.2624167682710064,0.7196587927968096,0.2754954482749212
p-fBcE77G4c_004034_ood,ood,anomaly,0.2736353576183319,0.3922403156757355,0.2721294462680816,0.2154445350170135,0.2147271335124969,0.5305097541992568,0.5615333938667205,0.8130817153047982,1.4593995506306607,0.7917112300582898
Nc9SDBksPPA_004924_ood,ood,anomaly,0.2092671990394592,0.297627329826355,0.1952291131019592,0.1653264611959457,0.1788859218358993,-0.3040506777130934,-0.269094147244591,0.1323996283307849,0.9105555335658092,0.0291085158175702
3tEZvtQZ18Q_001687_ood,ood,anomaly,0.1470189243555069,0.2680335342884063,0.1527544409036636,0.1001605316996574,0.0671271607279777,-0.5650910683566569,-0.7278780181982444,-0.7526559515683928,-0.8008298945310132,-0.708378842510636
3sGShQb_HwU_000905_ood,ood,anomaly,0.0722351819276809,0.1299000084400177,0.0699826851487159,0.0475439503788948,0.0415141023695468,-1.783536654432216,-1.621924859421637,-1.4672716910064716,-1.1930480473546952,-1.5943803410102029
Nc9SDBksPPA_000531_ood,ood,anomaly,0.0960415378212928,0.1521554291248321,0.0957095772027969,0.077127605676651,0.0591735392808914,-1.587226461572666,-1.3440396512892556,-1.0654792298618128,-0.9226253735628314,-1.312334186180354
kN-2mc561GY_003223_ood,ood,anomaly,0.2399730384349823,0.3520449101924896,0.2248083800077438,0.1726280003786087,0.2104108780622482,0.1759548835349635,0.0504019163778071,0.2315659878904446,1.3933038225797212,0.3928964038518783
P5MjgFmqouA_001596_ood,ood,anomaly,0.2779462933540344,0.4390531778335571,0.2982484400272369,0.2053848057985305,0.169098824262619,0.9434357612452624,0.8436538304011412,0.6764548069507896,0.7606836487647664,0.8427851051783263
fb5i7JlmJdg_005653_ood,ood,anomaly,0.1793283373117447,0.3110446035861969,0.1872853934764862,0.1271620541810989,0.0918212980031967,-0.1856998436962296,-0.3548970563884372,-0.3859329059110135,-0.4226833736383719,-0.3255925929123998
2SAby_5t94M_000905_ood,ood,anomaly,0.2507841885089874,0.3773351311683655,0.2607317268848419,0.2033508419990539,0.1617190390825271,0.3990343852683287,0.4384226187140868,0.6488303868902697,0.6476754452513245,0.5209816648337912
JV0D-YkWHD8_004477_ood,ood,anomaly,0.3331847190856933,0.5032216310501099,0.3704789578914642,0.2623703181743622,0.1966679096221923,1.509451636875768,1.6238410542607986,1.4504074857737956,1.1828548546961726,1.4972231739904107
Hx8FMhmdOQU_004650_ood,ood,anomaly,0.3115211129188537,0.4337102174758911,0.3183299601078033,0.2674061059951782,0.2266382128000259,0.8963066778139157,1.060561390609822,1.5188013864585914,1.641796414406723,1.24056327835536
oZaUkhs_H-s_005205_ood,ood,anomaly,0.5435208082199097,0.6599767804145813,0.5626216530799866,0.4662347435951233,0.4852499365806579,2.8921544866342597,3.6992418734246377,4.219206283800014,5.6019721646173535,3.989183112225768
Hx8FMhmdOQU_001889_ood,ood,anomaly,0.3539763987064361,0.4751883745193481,0.371185839176178,0.2997439205646515,0.269787460565567,1.2621764191221847,1.631476327597145,1.9579996522960703,2.3025499260529094,1.7435529069277484
4wKjxDXnmYs_001491_ood,ood,anomaly,0.1104031354188919,0.2075388729572296,0.11279296875,0.0722372531890869,0.0490434579551219,-1.098701230172185,-1.159515931684016,-1.131897890506237,-1.0777494407455055,-1.142184945460007
kN-2mc561GY_003565_ood,ood,anomaly,0.1628975868225097,0.2965404689311981,0.1701418906450271,0.1063637435436248,0.0785442441701889,-0.313637639692443,-0.5400700591135138,-0.6684066007460014,-0.6259976930940484,-0.5202561532307983
Izf9l3VWQuo_000191_ood,ood,anomaly,0.1878760755062103,0.3193223774433136,0.1937553435564041,0.125229075551033,0.1131974756717681,-0.1126834129869634,-0.2850128503683435,-0.4121857889066155,-0.0953454664556413,-0.224323137771297
r6_ZhT7rmhM_004807_ood,ood,anomaly,0.1068187579512596,0.1658996194601059,0.1091288775205612,0.0864773467183113,0.0657691806554794,-1.4659919680248994,-1.1990930695585895,-0.9384950750512056,-0.8216249291634676,-1.1846509107140897
D_pyFV4nKd4_000776_ood,ood,anomaly,0.0330857411026954,0.0658141523599624,0.0326328352093696,0.0192913878709077,0.0146045815199613,-2.348823958806977,-2.0253537229738554,-1.8509858233364416,-1.6051192031415498,-2.0582039223164372
88LcRU7uEFE_000732_ood,ood,anomaly,0.1515863984823227,0.2804083228111267,0.1490220576524734,0.0996478945016861,0.0772673264145851,-0.4559357683560159,-0.7681928022151613,-0.7596183691389765,-0.6455514034086087,-0.6542656249938426
FqJ4IfRLKmA_001431_ood,ood,anomaly,0.3086562752723694,0.452367901802063,0.3084217607975006,0.2427490353584289,0.2310864925384521,1.060882026006843,0.9535394455659848,1.1839196757286596,1.7099138581665867,1.2066220718131393
T89zSiaMNgM_003762_ood,ood,anomaly,0.4535319805145263,0.5090838074684143,0.4268966615200043,0.4226435124874115,0.4555040001869201,1.5611606114915246,2.233228510865025,3.627168962691099,5.146466380688889,2.9230391401968627
a_VxrUq9PmA_004850_ood,ood,anomaly,0.222680002450943,0.345975399017334,0.2196868956089019,0.1554817706346511,0.1695759892463684,0.122417054426615,-0.0049170376228248,-0.0013067176233664,0.7679905765786693,0.1880169033340654
sUbP4j8rAic_002839_ood,ood,anomaly,0.2061969935894012,0.363196849822998,0.2174023985862732,0.1444203108549118,0.0997684374451637,0.2743237012098838,-0.0295926933249011,-0.1515386988988918,-0.3009871549150614,-0.0072657888259585
4wKjxDXnmYs_003798_ood,ood,anomaly,0.7325985431671143,0.7117297053337097,0.7061319351196289,0.7845032215118408,0.7280293703079224,3.348655705631758,5.249346896211363,8.54179163573999,9.319704725389164,6.229284383672624
9Q0FCoNxL8I_003545_ood,ood,anomaly,0.0441321432590484,0.0907115712761879,0.0439910106360912,0.0256253387778997,0.0162006579339504,-2.129209278034655,-1.902670076001505,-1.7649608308845195,-1.5806781491252813,-1.9273315087968383
JkYzYrJpSoQ_004658_ood,ood,anomaly,0.3645913004875183,0.5072768926620483,0.3865641057491302,0.3064005374908447,0.2581236660480499,1.5452222116229246,1.797582392735401,2.0484069556111284,2.1239397860002787,1.8693131133461576
1u69z-wsDIc_004094_ood,ood,anomaly,0.1438524276018142,0.2446957677602768,0.1483273804187774,0.10325438529253,0.0791321843862533,-0.770948396911867,-0.775696255304817,-0.7106365649513573,-0.6169944408354352,-0.7458939598033199
HzVbo46kkBA_001118_ood,ood,anomaly,0.0831586271524429,0.1443740725517273,0.0800518169999122,0.0574296303093433,0.0507789999246597,-1.6558641041141722,-1.5131646254104627,-1.3330086450993444,-1.0511727213270676,-1.4649646615627945
IOvkPjLsybM_000609_ood,ood,anomaly,0.2344701588153839,0.322602242231369,0.2170635014772415,0.1720233708620071,0.2261914759874344,-0.0837524438439833,-0.0332532401752852,0.223354170279979,1.6349554395812658,0.3277009558742337
TlBhM9Xbr2o_003366_ood,ood,anomaly,0.1252570152282714,0.2312950044870376,0.1294818222522735,0.0816550254821777,0.0585962124168872,-0.8891535955415104,-0.9792537562443496,-1.003989764547646,-0.9314661013278028,-0.9662033839281812
O9uvBFovKj8_004388_ood,ood,anomaly,0.5233992338180542,0.6068974733352661,0.5266550183296204,0.4896148145198822,0.4704294204711914,2.4239535410236672,3.310753603546681,4.5367443345934895,5.375022482505877,3.750792460816205
HzVbo46kkBA_000187_ood,ood,anomaly,0.5500999093055725,0.6157619953155518,0.5899550318717957,0.5406946539878845,0.4539878666400909,2.502145548454243,3.9944793097444378,5.230488708240222,5.123249508621144,4.067129109997985
nHvTqyRntbY_005672_ood,ood,anomaly,0.175476461648941,0.3014230728149414,0.1787316501140594,0.1203734651207923,0.1013776361942291,-0.2705692599188605,-0.4472890464345844,-0.478132597895904,-0.2763451558202186,-0.371227747004504
eN6y6-4C1Rc_005400_ood,ood,anomaly,0.2409881651401519,0.3469746112823486,0.2487588673830032,0.2051670849323272,0.1630520820617675,0.1312308870308437,0.3090995528880905,0.67349781594363,0.6680886129267942,0.4049231325598619
OWtbKblBOKI_000061_ood,ood,anomaly,0.2808053493499756,0.4473437368869781,0.2988810539245605,0.2107485830783844,0.1662480384111404,1.0165649673717083,0.8504869155695971,0.7493033191651596,0.7170289650828866,0.8766578135299145
Sihe6aeyLHg_000602_ood,ood,anomaly,0.6022413372993469,0.5406435132026672,0.4985679090023041,0.5078656077384949,0.8618883490562439,1.8395418655250295,3.007374858657822,4.784618745356544,11.369515437129078,4.684875452138814
O9uvBFovKj8_000211_ood,ood,anomaly,0.0939245671033859,0.1490305215120315,0.0920793116092681,0.0758913531899452,0.0586970932781696,-1.6147905874018282,-1.3832514265753244,-1.0822694785390077,-0.9299212914689512,-1.3374150281849568
Sihe6aeyLHg_004041_ood,ood,anomaly,0.1428867578506469,0.2603043019771576,0.1528370976448059,0.0948680192232132,0.06353759765625,-0.6332689341973518,-0.726985213670298,-0.8245365759248635,-0.8557976292597208,-0.7573347465146248
4wKjxDXnmYs_004457_ood,ood,anomaly,0.3035345077514648,0.4192636013031006,0.3176441788673401,0.2628412842750549,0.2143890410661697,0.7688762397551326,1.0531540262714163,1.456803944453713,1.454222269849647,1.145941855081977
xpOyD-qrQUw_001664_ood,ood,anomaly,0.0239417031407356,0.0424799807369709,0.0218609236180782,0.0178100373595953,0.0136158689856529,-2.554649577491097,-2.1417049280956104,-1.871104887791714,-1.620259566250605,-2.16653804780437
ecRog9N1Qf0_004091_ood,ood,anomaly,0.2534166872501373,0.3759283125400543,0.257765531539917,0.1954196989536285,0.1845532208681106,0.3866251461821131,0.4063836997085159,0.541113018909934,0.9973400763098694,0.5521702327462354
GdyJqgxlSxs_001912_ood,ood,anomaly,0.3044901192188263,0.4243765473365783,0.3007378280162811,0.2287677079439163,0.2640784084796905,0.8139764171962788,0.8705425854829297,0.994031310163084,2.2151260100112853,1.1572634761265883
D_pyFV4nKd4_000666_ood,ood,anomaly,0.1669641584157943,0.2923792600631714,0.1726958304643631,0.1148538067936897,0.0879277661442756,-0.3503427519875607,-0.5124840570126039,-0.5530982193379701,-0.4823058463745698,-0.4720773859153866
IQwS7BEjUxM_003203_ood,ood,anomaly,0.5639323592185974,0.6693077087402344,0.5883067846298218,0.5159137845039368,0.4822012186050415,2.974460562313946,3.9766760116652633,4.893925614902154,5.5552865046644095,4.2310092656707
Nc9SDBksPPA_000171_ood,ood,anomaly,0.0794300734996795,0.1477555781602859,0.0822929963469505,0.0523745901882648,0.0352971293032169,-1.6260365835485988,-1.4889568591554267,-1.401664022232108,-1.288249864260245,-1.509138756310361
W6YrlYyWguc_002233_ood,ood,anomaly,0.1917725652456283,0.329988032579422,0.2067955285310745,0.1346747577190399,0.0956319347023963,-0.0186040043612913,-0.1441612267772139,-0.2838986030509326,-0.364330291927994,-0.1781594177442556
jFFhYwgepmY_000251_ood,ood,anomaly,0.3590738773345947,0.4683581590652466,0.3351907730102539,0.302372545003891,0.3303739726543426,1.201928584131501,1.242680960001625,1.9937004969765837,3.230323935893763,1.8039453606415596
ieP36TLihGM_001859_ood,ood,anomaly,0.2985871732234955,0.4284170866012573,0.3111099004745483,0.2439272105693817,0.2108944952487945,0.8496171293418346,0.982574987522434,1.1999211438671915,1.4007095543328971,1.08732823582389
OWtbKblBOKI_004218_ood,ood,anomaly,0.2733525335788727,0.394772469997406,0.2547980844974518,0.1981226652860641,0.2457168847322464,0.5528453330354036,0.3743312606776435,0.5778235431561659,1.933952132746443,0.7883604680525715
IOoVklIZLMw_000945_ood,ood,anomaly,0.3655762672424316,0.5069767832756042,0.3735004067420959,0.2841632664203644,0.297664612531662,1.542575012436436,1.6564767858118217,1.7463899201021027,2.7294386207615515,1.880982521595787
uO2zGO5ydBc_000773_ood,ood,anomaly,0.2953988015651703,0.4272502362728119,0.2866493463516235,0.2235620766878128,0.2441335320472717,0.8393245980857685,0.7183679407017853,0.9233306691114684,1.909705919870237,1.0495539552738629
0RJPQ_97dcs_002604_ood,ood,anomaly,0.1258757710456848,0.2317360788583755,0.1328327804803848,0.0820463746786117,0.056887824088335,-0.8852629750886771,-0.9430588780327036,-0.9986746283611408,-0.9576270113274368,-0.9588726651965976
h55PiQMnlJY_002426_ood,ood,anomaly,0.0899526998400688,0.170857161283493,0.0919151976704597,0.0539613626897335,0.0430770814418792,-1.4222625770939763,-1.3850240789403023,-1.380113161724004,-1.1691138198964384,-1.3844717845452927
ruiSuGHJf6Q_002761_ood,ood,anomaly,0.219259425997734,0.3246913552284241,0.2287242710590362,0.1815826594829559,0.1420393735170364,-0.0653248355248512,0.0926988326755339,0.353184310036051,0.3463165849282715,0.1474915730298167
t4Cvbdtebk0_000075_ood,ood,anomaly,0.5313938856124878,0.6376766562461853,0.5788996815681458,0.5161869525909424,0.3928123116493225,2.6954499741342195,3.8750665834171305,4.897635666174706,4.186455360859999,3.845509216622943
Izf9l3VWQuo_001889_ood,ood,anomaly,0.178067922592163,0.3208156228065491,0.1897128671407699,0.1209993213415145,0.0807438418269157,-0.0995118225958007,-0.3286770597010275,-0.4696324883348742,-0.5923147912787443,-0.340525375012173
Hx8FMhmdOQU_000173_ood,ood,anomaly,0.1843411922454834,0.2919028699398041,0.1947177201509475,0.1418509781360626,0.1088931933045387,-0.354544884956381,-0.2746178823436692,-0.1864342689768808,-0.1612578481666119,-0.2662027196743782
bFGmOp9H3MA_005500_ood,ood,anomaly,0.166851207613945,0.2855615019798279,0.1676416099071502,0.1155021861195564,0.0986995473504066,-0.4104807032384284,-0.5670764706059619,-0.5442922106661798,-0.3173552938803623,-0.4734155722169317
Tsl84N96WM8_002572_ood,ood,anomaly,0.1984956860542297,0.3296701908111572,0.2043553739786148,0.1470593363046646,0.1128978729248046,-0.0214076170051741,-0.1705181941971428,-0.1156965921745077,-0.0999333463702726,-0.0985071441667024
DyzL2sahobA_004994_ood,ood,anomaly,0.5067354440689087,0.5767717957496643,0.5090208053588867,0.4552091956138611,0.4859398901462555,2.158221535297556,3.120280268045367,4.069462041100031,5.612537568765731,3.5533679644067937
5vKPYV5w6pw_003644_ood,ood,anomaly,0.1969988644123077,0.2814051508903503,0.2043092399835586,0.1666963249444961,0.1355847418308258,-0.4471429661326133,-0.1710165037011133,0.1510045276044948,0.2474754515620403,-0.1162407607881142
xToi8YVZM8o_000690_ood,ood,anomaly,0.0698918104171752,0.1236296221613884,0.070305161178112,0.0479499176144599,0.037682544440031,-1.8388463588451056,-1.6184416824269945,-1.4617580189101715,-1.251721500267707,-1.622143469765801
mrIFkGZbNjc_001556_ood,ood,anomaly,0.3176665604114532,0.4291114807128906,0.341092973947525,0.2718958854675293,0.228565901517868,0.8557422277574437,1.306432707878709,1.5797796369836214,1.6713155174185736,1.3133715587466284
Sihe6aeyLHg_005096_ood,ood,anomaly,0.2192961424589157,0.3391072452068329,0.2239949703216552,0.1697917878627777,0.1442905217409134,0.0618345735010351,0.0416159923166932,0.1930457713859124,0.380788891426988,0.1479265718486843
lmykriTbncM_001467_ood,ood,anomaly,0.1230977177619934,0.2259204685688018,0.1276941746473312,0.0835989862680435,0.055177267640829,-0.9365612000789236,-0.998562766665138,-0.9775877266432574,-0.9838211221888834,-0.9917856927124066
V3--0ubJkNE_005461_ood,ood,anomaly,0.2334789931774139,0.3762480318546295,0.2306194007396698,0.1570557355880737,0.1699928194284439,0.3894453202508965,0.1131687947927491,0.0200701962848709,0.7743735848772858,0.3159581062655741
0qfbmt4G8Rw_001417_ood,ood,anomaly,0.2475555986166,0.3165625929832458,0.2397335618734359,0.228446215391159,0.2054799944162368,-0.1370268674324851,0.2116140542622816,0.989664936815642,1.3177961636206537,0.4827308981587144
DSBGS6aRzgc_003585_ood,ood,anomaly,0.2588745951652527,0.4026837348937988,0.2754732370376587,0.1901664137840271,0.1671750247478485,0.6226288684521732,0.5976508538382475,0.469765162935254,0.7312241019380203,0.6168328777874603
gZbGLa253Ak_001801_ood,ood,anomaly,0.3348744511604309,0.4968395233154297,0.359580785036087,0.2633339166641235,0.2197435647249221,1.4531564619613542,1.506126056824924,1.4634946653281704,1.5362172174774174,1.5172422998281576
VxWJchENocA_000160_ood,ood,anomaly,0.2892608046531677,0.3676728308200836,0.2655676305294037,0.2322268038988113,0.2915759682655334,0.3138053495335712,0.4906569145611059,1.0410112611888862,2.636201929779844,0.9768339457468124
FqJ4IfRLKmA_001771_ood,ood,anomaly,0.1845499873161316,0.3021010458469391,0.1868364512920379,0.1370324343442917,0.112230010330677,-0.2645890082511913,-0.3597462387965793,-0.2518776548513705,-0.1101604668235603,-0.2637290169755308
kN-2mc561GY_004496_ood,ood,anomaly,0.1371083855628967,0.2247357368469238,0.1242822036147117,0.0878717526793479,0.1115438118577003,-0.9470114591911852,-1.0354166656338917,-0.9195568540206835,-0.1206683684483876,-0.8257940979675964
hfwb3mZZ0fs_000243_ood,ood,anomaly,0.2910412549972534,0.4387927055358886,0.2967493832111358,0.2181036174297332,0.2105193138122558,0.9411381921400082,0.8274619905757614,0.84919622705934,1.3949643220395225,0.997927857627278
P5MjgFmqouA_004357_ood,ood,anomaly,0.11005450040102,0.1889801025390625,0.1140087991952896,0.0766074806451797,0.0606216341257095,-1.262404080440588,-1.1463833194884674,-1.0725433439611156,-0.9004503924574963,-1.1463154040093642
Y4rb2_HaBdQ_004593_ood,ood,anomaly,0.265505701303482,0.3835229277610779,0.2444853335618972,0.1742384731769561,0.2597760856151581,0.4536155841454134,0.2629396112658206,0.2534387356202899,2.149243634577485,0.6953950061919192
2TmFM9p1KF8_004066_ood,ood,anomaly,0.37299245595932,0.4875836372375488,0.3789731860160827,0.3175553381443023,0.3078575730323791,1.3715123175181694,1.7155901992943947,2.199906652420762,2.885525569982907,1.9688459275046335
T89zSiaMNgM_004415_ood,ood,anomaly,0.067298412322998,0.1211453974246978,0.069136768579483,0.0480008386075496,0.0309106316417455,-1.860759161306708,-1.631061901758884,-1.4610664319196014,-1.355421226073872,-1.652868792182829
JV0D-YkWHD8_001531_ood,ood,anomaly,0.2254379093647003,0.3323968946933746,0.1948650926351547,0.1582117825746536,0.2162779122591018,0.002644040906384,-0.273026060317098,0.0357711284131611,1.4831469519335354,0.2206912464330287
oZaUkhs_H-s_001806_ood,ood,anomaly,0.2596411108970642,0.4188276827335357,0.2628332078456878,0.1839636415243148,0.1729399412870407,0.7650310975008354,0.4611214535738639,0.3855217823568355,0.8195034821097514,0.6259141842982161
lKMwX4nA64k_003105_ood,ood,anomaly,0.268385648727417,0.4114463627338409,0.2653395533561706,0.1911343187093734,0.2056223452091217,0.6999220899821924,0.4881933728079515,0.4829108306424633,1.3199760112693406,0.7295152260467755
ZIts2XH28SA_004522_ood,ood,anomaly,0.198850393295288,0.2951050400733948,0.2086800038814544,0.1659773141145706,0.1256392449140548,-0.3262992433485722,-0.1238063458277446,0.1412392322737536,0.0951779642795211,-0.0943047448630089
nHvTqyRntbY_004602_ood,ood,anomaly,0.044659286737442,0.0667195096611976,0.0433614552021026,0.0363910086452961,0.0321651697158813,-2.340838000287956,-1.9094701256319475,-1.618746140767434,-1.3362102205313588,-1.921086168611681
88LcRU7uEFE_002971_ood,ood,anomaly,0.2315830290317535,0.3698876798152923,0.2332358956336975,0.1608739644289016,0.1623345911502838,0.3333420475615206,0.1414304762533696,0.0719277354472513,0.6571015236057223,0.2934956429062715
UjkeNSr2dXQ_001217_ood,ood,anomaly,0.3185794949531555,0.3610377311706543,0.2391474843025207,0.2445696145296096,0.4295631945133209,0.2552785883337451,0.2052836243202142,1.2086459976971582,4.749229364254727,1.3241875642809986
Z9K13eBUwJM_001167_ood,ood,anomaly,0.1088140085339546,0.1628909111022949,0.1092690005898475,0.0872584953904151,0.0758376270532608,-1.4925311256685485,-1.1975795510118907,-0.92788585031797,-0.6674446906039363,-1.1610121498182169
Hd2IzHAfkCI_005013_ood,ood,anomaly,0.1360058784484863,0.2272616028785705,0.1412012279033661,0.1047186553478241,0.0708420053124427,-0.9247313479844677,-0.8526683345892268,-0.6907494798911936,-0.7439436976326909,-0.8388560673711306
Rrcjy5t8b20_003743_ood,ood,anomaly,0.46087446808815,0.5252406001091003,0.4486435353755951,0.4162301421165466,0.4533836543560028,1.7036761417168875,2.4681241428320004,3.5400653292960236,5.113997078760483,3.0100293707168655
GDejMONyY4U_004751_ood,ood,anomaly,0.2379020899534225,0.3779872953891754,0.2490239739418029,0.1865565776824951,0.1380404978990554,0.404786983063555,0.3119630620564133,0.420737924179082,0.2850809610403534,0.3683608109755492
fb5i7JlmJdg_000181_ood,ood,anomaly,0.2386271357536316,0.3864297866821289,0.2380403727293014,0.1591342836618423,0.1709040701389312,0.4792563502081461,0.1933253228937109,0.0483001407512098,0.7883277587765907,0.3769508018560679
xjbbH74SwTg_000321_ood,ood,anomaly,0.3321785032749176,0.4772603809833526,0.3399189114570617,0.2650126516819,0.2465220093727111,1.2804531344588892,1.2937512460512566,1.486294521113852,1.9462811758016212,1.4853020172360316
OWtbKblBOKI_003922_ood,ood,anomaly,0.2421922385692596,0.3567647933959961,0.2321686744689941,0.188998281955719,0.1908371746540069,0.2175879398171631,0.1299030451570105,0.4539000996929535,1.093567583070004,0.4191884103844173
V3--0ubJkNE_005532_ood,ood,anomaly,0.1880981624126434,0.3188670575618744,0.1939472556114196,0.1374665051698684,0.1021118313074112,-0.1166996899652327,-0.282939940774795,-0.2459822919030064,-0.2651022715431964,-0.2216919598506845
